pageid	title	user	date	date_kind	category
118223444	File:Edict issued by the Tổng đốc of Hà-An about moving some households out of the area for the construction of the Đồng Xuân Market (Đồng Khánh 3 - 1888) 01.png	The government of Hanoi, French protectorate of Tonkin, French Indo-China.	Đồng Khánh 3 - 1888	taken	Category:Đồng Xuân Market
118223445	File:Notice by the City of Hanoi regarding land requisition to widen the street for the Đồng Xuân Market (27 October 1923) 02.png	The government of Hanoi, French protectorate of Tonkin, French Indo-China.	1928-10-27	taken	Category:Đồng Xuân Market
118223450	File:Notice by the City of Hanoi regarding land requisition to widen the street for the Đồng Xuân Market (27 October 1923) 01.png	The government of Hanoi, French protectorate of Tonkin, French Indo-China.	1923-10-27	taken	Category:Đồng Xuân Market
118223454	File:Edict issued by the Tổng đốc of Hà-An about moving some households out of the area for the construction of the Đồng Xuân Market (Đồng Khánh 3 - 1888) 02.png	The government of Hanoi, French protectorate of Tonkin, French Indo-China.	Đồng Khánh 3 - 1888	taken	Category:Đồng Xuân Market
124244403	File:Chợ Đồng Xuân - NKS.jpg	NKSTTSSHNVN	2022-10-16	taken	Category:Đồng Xuân Market
34555654	File:Vĩnh Hồ Street (20140804 172857).jpg	Quenhitran	2014-08-04 17:28:55	taken	Category:Vĩnh Hồ Market
34555657	File:Vĩnh Hồ Street (20140804 173147).jpg	Quenhitran	2014-08-04 17:31:45	taken	Category:Vĩnh Hồ Market
34555658	File:Vĩnh Hồ Street (20140804 173301).jpg	Quenhitran	2014-08-04 17:32:59	taken	Category:Vĩnh Hồ Market
34555662	File:Vĩnh Hồ Street (20140804 173334).jpg	Quenhitran	2014-08-04 17:33:32	taken	Category:Vĩnh Hồ Market
34555683	File:Vĩnh Hồ Street (20140804 173154).jpg	Quenhitran	2014-08-04 17:31:53	taken	Category:Vĩnh Hồ Market
34556221	File:Tropical rain at Nhân Chính market (20140805 113936).jpg	Quenhitran	2014-08-05 11:39:34	taken	Category:Nhân Chính Market
34556225	File:Tropical rain at Nhân Chính market (20140805 113926).jpg	Quenhitran	2014-08-05 11:39:24	taken	Category:Nhân Chính Market
34556234	File:Tropical rain at Nhân Chính market (20140805 112422).jpg	Quenhitran	2014-08-05 11:24:20	taken	Category:Nhân Chính Market
34556245	File:Nhân Chính market, Hanoi (20140805 110145).jpg	Quenhitran	2014-08-05 11:01:44	taken	Category:Nhân Chính Market
34556258	File:Inside Nhân Chính market (20140805 105333).jpg	Quenhitran	2014-08-05 10:53:32	taken	Category:Nhân Chính Market
34556263	File:Inside Nhân Chính market (20140805 105019).jpg	Quenhitran	2014-08-05 10:50:18	taken	Category:Nhân Chính Market
34556268	File:Inside Nhân Chính market (20140805 104727).jpg	Quenhitran	2014-08-05 10:47:25	taken	Category:Nhân Chính Market
34556272	File:Inside Nhân Chính market (20140805 104641).jpg	Quenhitran	2014-08-05 10:46:39	taken	Category:Nhân Chính Market
34556281	File:Inside Nhân Chính market (20140805 104636).jpg	Quenhitran	2014-08-05 10:46:34	taken	Category:Nhân Chính Market
34556284	File:Inside Nhân Chính market (20140805 104511).jpg	Quenhitran	2014-08-05 10:45:10	taken	Category:Nhân Chính Market
34556300	File:Inside Nhân Chính market (20140805 104358).jpg	Quenhitran	2014-08-05 10:43:55	taken	Category:Nhân Chính Market
34556435	File:Inside Nhân Chính market (20140804 175333).jpg	Quenhitran	2014-08-04 17:53:31	taken	Category:Nhân Chính Market
34556459	File:Inside Nhân Chính market (20140804 175330).jpg	Quenhitran	2014-08-04 17:53:29	taken	Category:Nhân Chính Market
34843102	File:Nhân Chính market, Hanoi (20140804 175111).jpg	Quenhitran	2014-08-04 17:51:10	taken	Category:Nhân Chính Market
58091291	File:Tầng 3, Hàng Da Galleria, Hàng Da, Hà Nội 003.JPG	Phan Minh Tuấn	2015-10-18 14:43:44	taken	Category:Hàng Da Market
58091309	File:Tầng 4, Hàng Da Galleria, Hàng Da, Hà Nội 001.JPG	Phan Minh Tuấn	2015-10-18 14:50:56	taken	Category:Hàng Da Market
88531861	File:Hanoi Night Market 2.jpg	Christophe95	2018-08-04 21:20:37	taken	Category:Hanoi Night Market
88531862	File:Hanoi Night Market 1.jpg	Christophe95	2018-08-04 21:17:55	taken	Category:Hanoi Night Market
123070794	File:Hanoi weekend 20220730 214915.jpg	Shyamal L.	2022-07-30 21:49:15	taken	Category:Hanoi Night Market
123070796	File:Hanoi weekend 20220730 214605.jpg	Shyamal L.	2022-07-30 21:46:06	taken	Category:Hanoi Night Market
106422862	File:Quanh việc diễn kịch giúp nạn-dân Trung-kỳ. Bà-con Hadông muốn biết rõ kết-quả hai tối hát ấy. HTNB 16-03-1935.jpg	M. Ph. (Hà Thành Ngọ Báo, 16-03-1935)	2021-03-16	taken	Category:Hadong Market
124560168	File:Daily Mart opening.jpg	Hieuhoangtran7991	2021-08-04	taken	Category:Daily Mart (Hanoi)
124560169	File:Daily Mart Smart City.jpg	Hieuhoangtran7991	2022-10-06	taken	Category:Daily Mart (Hanoi)
124560170	File:Daily Mart Smart City 3.jpg	Hieuhoangtran7991	2022-10-06	taken	Category:Daily Mart (Hanoi)
124560172	File:Daily Mart Smart City 2.jpg	Hieuhoangtran7991	2021-11-05	taken	Category:Daily Mart (Hanoi)
124560174	File:Daily Mart Logo.jpg	Hieuhoangtran7991	2022-10-07	taken	Category:Daily Mart (Hanoi)
145321170	File:Vietnam 1999.Hanoi (5).jpg	Rc1959	1999	taken	Category:Hôm Market
13249739	File:Etal de légumes au marché à Hanoi.JPG	Dinkum	2009	taken	Category:Phùng Khoang Market
39695336	File:Street market - Hanoi, Vietnam - DSC03470.JPG	Daderot	2014-08-03 22:06:20	taken	Category:Phùng Khoang Market
39695337	File:Street market - Hanoi, Vietnam - DSC03457.JPG	Daderot	2014-08-03 22:03:05	taken	Category:Phùng Khoang Market
39695339	File:Street market - Hanoi, Vietnam - DSC03460.JPG	Daderot	2014-08-03 22:03:24	taken	Category:Phùng Khoang Market
39695341	File:Fish in street market - Hanoi, Vietnam - DSC03463.JPG	Daderot	2014-08-03 22:04:20	taken	Category:Phùng Khoang Market
39695342	File:Fish and produce in street market - Hanoi, Vietnam - DSC03465.JPG	Daderot	2014-08-03 22:04:32	taken	Category:Phùng Khoang Market
39695344	File:Street market - Hanoi, Vietnam - DSC03467.JPG	Daderot	2014-08-03 22:04:49	taken	Category:Phùng Khoang Market
39695347	File:Street market - Hanoi, Vietnam - DSC03462.JPG	Daderot	2014-08-03 22:03:53	taken	Category:Phùng Khoang Market
39695348	File:Roses in street market - Hanoi, Vietnam - DSC03476.JPG	Daderot	2014-08-03 22:08:22	taken	Category:Phùng Khoang Market
39695350	File:Produce in street market - Hanoi, Vietnam - DSC03481.JPG	Daderot	2014-08-03 22:09:22	taken	Category:Phùng Khoang Market
39695351	File:Produce in street market - Hanoi, Vietnam - DSC03483.JPG	Daderot	2014-08-03 22:09:28	taken	Category:Phùng Khoang Market
39695405	File:Street market - Hanoi, Vietnam - DSC03475.JPG	Daderot	2014-08-03 22:08:42	taken	Category:Phùng Khoang Market
6968722	File:Thăng Long Tây Trấn.JPG	Nguyễn Thanh Quang	2009-06-06 11:37:57	taken	Category:Temples in Hanoi
10049966	File:DenNgoQuyen.jpg	Original uploader was Ngokhong at vi.wikipedia	17 April 2010 (original upload date)	taken	Category:Temples in Hanoi
10049995	File:DenPhungHung1.jpg	Ngokhong at Vietnamese Wikipedia	17 April 2010 (original upload date)	taken	Category:Temples in Hanoi
10824107	File:Huyền Thiên cổ quán.jpg	eric molina	2006-07-01 15:58:16	taken	Category:Temples in Hanoi
10899572	File:Đền Ngọc Liên.JPG	Nguyễn Thanh Quang	2010-02-06	taken	Category:Temples in Hanoi
10907734	File:Trung Liệt miếu.JPG	Nguyễn Thanh Quang	2009-06-06	taken	Category:Temples in Hanoi
14648885	File:Temple in Old Quarter Hanoi.JPG	Arabsalam	2011-02-23	taken	Category:Temples in Hanoi
16923638	File:Hoi lang Quay.jpg	Viethavvh at Vietnamese Wikipedia	27 December 2007 (original upload date)	taken	Category:Temples in Hanoi
16945729	File:Miếu sông Tô Lịch.jpg	Viethavvh at vi.wikipedia	16 May 2008 (original upload date)	taken	Category:Temples in Hanoi
16947681	File:Motorcycles in Hanoi.jpg	Abai2k at en.wikipedia	2 May 2007 (original upload date)	taken	Category:Temples in Hanoi
18428250	File:Đình Quán La Sở 2.jpg	Hungda	2012-02-19	taken	Category:Temples in Hanoi
18428251	File:Đình Quán La Sở 1.jpg	Hungda	2012-02-19	taken	Category:Temples in Hanoi
21869408	File:Literaturtempel Van-Mieu Trommel.jpg	Rolfklein	2012-10-02 10:53:06	taken	Category:Temples in Hanoi
21869409	File:Literaturtempel Van-Mieu Zeremonienhalle.jpg	Rolfklein	2012-10-02 10:53:27	taken	Category:Temples in Hanoi
22892291	File:Temple of Literature wts.jpg	User: (WT-shared) Shoestring at  wts wikivoyage	2007-05	taken	Category:Temples in Hanoi
23297438	File:HanoiPagodaWithSatelliteDish.JPG	User: (WT-shared) Daniel6651 at  wts wikivoyage	17 September 2006 (original upload date)	taken	Category:Temples in Hanoi
24560033	File:Interior of side building.jpg	Robert S Travers	2013-02-10 00:21:14	taken	Category:Temples in Hanoi
24560034	File:The Bich Cau site.jpg	Robert S Travers	2013-02-10 00:21:13	taken	Category:Temples in Hanoi
24572378	File:Bich Cau - original side gate.JPG	Robert S Travers	2011-04-05 13:29:36	taken	Category:Temples in Hanoi
24572379	File:Bich Cau - Plans for re-construction on wall facing Cat Linh Street.JPG	Robert S Travers	2011-04-05 13:29:23	taken	Category:Temples in Hanoi
24572380	File:Bich Cau - Original Main Hall.JPG	Robert S Travers	2011-04-05 13:23:54	taken	Category:Temples in Hanoi
24572382	File:Bich Cau - street front 2011.JPG	Robert S Travers	2011-04-05 13:33:14	taken	Category:Temples in Hanoi
24572384	File:Bich Cau - Reconstruction underway.JPG	Robert S Travers	2011-04-05 13:22:11	taken	Category:Temples in Hanoi
24572385	File:Bich Cau Reconstruction - Timbers.JPG	Robert S Travers	2011-04-05 13:22:39	taken	Category:Temples in Hanoi
24572390	File:Bich Cau Temple (碧沟寺) before reconstruction began in 2011.JPG	Robert S Travers	2011-04-05 13:26:46	taken	Category:Temples in Hanoi
26335325	File:Đền thờ Ngô Quyền 2.jpg	Bùi Thụy Đào Nguyên	2013-05-26 09:55:32	taken	Category:Temples in Hanoi
26335326	File:Đền thờ Ngô Quyền.jpg	Bùi Thụy Đào Nguyên	2013-05-26 09:56:01	taken	Category:Temples in Hanoi
26551070	File:Phủ Tây Hồ.jpg	Bùi Thụy Đào Nguyên	2013-05-28 11:21:08	taken	Category:Temples in Hanoi
26551071	File:Điện thờ Liễu Hạnh Công chúa.jpg	Bùi Thụy Đào Nguyên	2013-05-28 11:26:45	taken	Category:Temples in Hanoi
30049490	File:Den Ba Kieu.JPG	Codobai	2012-12-24	taken	Category:Temples in Hanoi
46945937	File:Đền thờ Đinh Tiên Hoàng đế.jpg	Kien1980v at Vietnamese Wikipedia; Own work	12 February 2016 (original upload date)	taken	Category:Temples in Hanoi
46945975	File:Đền Bách Linh.jpg	Kien1980v at Vietnamese Wikipedia; Own work	12 February 2016 (original upload date)	taken	Category:Temples in Hanoi
48922867	File:Chùa Mui thôn An Duyên xã Tô Hiệu huyện Thường Tín Hà Nội.jpg	Doãn Hiệu	2015-12-27	taken	Category:Temples in Hanoi
49308783	File:Dương Đanh Communal Hall 2014 E1.jpg	Kien1980v at Vietnamese Wikipedia	2014-04-09 14:54:10	taken	Category:Temples in Hanoi
50888085	File:Temple Kim Sơn.jpg	Guerinf	2016-04-22 16:57:32	taken	Category:Temples in Hanoi
62228129	File:Dương Đanh Communal Hall 2014 E2.jpg	Kien1980v at Vietnamese Wikipedia	2014-04-09 14:54:10	taken	Category:Temples in Hanoi
62658444	File:Đền Khương Hạ temple gate.jpg	Donald Trung	Taken on 28 August 2017, 16:41:00	taken	Category:Temples in Hanoi
64218227	File:Temple, Hanoi (37782769834).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 4 November 2017, 10:51	taken	Category:Temples in Hanoi
64218544	File:Ba Kieu Temple, Hanoi, 17th century (4) (26719987809).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:48	taken	Category:Temples in Hanoi
64218547	File:Ba Kieu Temple, Hanoi, 17th century (5) (38463655712).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:48	taken	Category:Temples in Hanoi
64218550	File:Ba Kieu Temple, Hanoi, 17th century (6) (26719966709).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:49	taken	Category:Temples in Hanoi
64218551	File:Ba Kieu Temple, Hanoi, 17th century (2) (38463718842).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:48	taken	Category:Temples in Hanoi
64218552	File:Ba Kieu Temple, Hanoi, 17th century (7) (38495698901).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:49	taken	Category:Temples in Hanoi
64218553	File:Ba Kieu Temple, Hanoi, 17th century (3) (24623516518).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:48	taken	Category:Temples in Hanoi
64218560	File:Ba Kieu Temple, Hanoi, 17th century (8) (38495681821).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:49	taken	Category:Temples in Hanoi
64218564	File:Ba Kieu Temple, Hanoi, 17th century (9) (24623443908).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:49	taken	Category:Temples in Hanoi
64218565	File:Ba Kieu Temple, Hanoi, 17th century (10) (38495637111).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:50	taken	Category:Temples in Hanoi
64218579	File:Ba Kieu Temple, Hanoi, 17th century (16) (38495542981).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:54	taken	Category:Temples in Hanoi
64218580	File:Ba Kieu Temple, Hanoi, 17th century (11) (38439895226).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:50	taken	Category:Temples in Hanoi
64218583	File:Ba Kieu Temple, Hanoi, 17th century (17) (38439813726).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:56	taken	Category:Temples in Hanoi
64218589	File:Ba Kieu Temple, Hanoi, 17th century (13) (38495574831).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:52	taken	Category:Temples in Hanoi
64218591	File:Ba Kieu Temple, Hanoi, 17th century (14) (24623410948).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:52	taken	Category:Temples in Hanoi
64218598	File:Ba Kieu Temple, Hanoi, 17th century (15) (26719873799).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:54	taken	Category:Temples in Hanoi
64218600	File:Ba Kieu Temple, Hanoi, 17th century (1) (38440030266).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 6 November 2017, 10:56	taken	Category:Temples in Hanoi
64218759	File:Quan De Temple, Old Quarter, Hanoi (2) (38465020682).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:34	taken	Category:Temples in Hanoi
64218761	File:Quan De Temple, Old Quarter, Hanoi (4) (24624901538).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:34	taken	Category:Temples in Hanoi
64218763	File:Quan De Temple, Old Quarter, Hanoi (6) (24624885228).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:35	taken	Category:Temples in Hanoi
64218765	File:Quan De Temple, Old Quarter, Hanoi (7) (38497042101).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:35	taken	Category:Temples in Hanoi
64218768	File:Quan De Temple, Old Quarter, Hanoi (5) (38441475526).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:35	taken	Category:Temples in Hanoi
64218769	File:Quan De Temple, Old Quarter, Hanoi (3) (26721365139).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:34	taken	Category:Temples in Hanoi
64218770	File:Quan De Temple, Old Quarter, Hanoi (8) (37610397585).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:36	taken	Category:Temples in Hanoi
64218771	File:Quan De Temple, Old Quarter, Hanoi (9) (26721326979).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:36	taken	Category:Temples in Hanoi
64218775	File:Quan De Temple, Old Quarter, Hanoi (10) (38441428806).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:36	taken	Category:Temples in Hanoi
64218777	File:Quan De Temple, Old Quarter, Hanoi (1) (26721388199).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:37	taken	Category:Temples in Hanoi
64218789	File:Quan De Temple, Old Quarter, Hanoi (11) (26721289279).jpg	Richard Mortel from Riyadh, Saudi Arabia	Taken on 8 November 2017, 10:37	taken	Category:Temples in Hanoi
66929541	File:Temple gate in Bát Tràng, Hanoi (2018) 01.jpg	Donald Trung	2018-03-01 13:49:07	taken	Category:Temples in Hanoi
66929542	File:Temple gate in Bát Tràng, Hanoi (2018) 03.jpg	Donald Trung	2018-03-01 13:50:33	taken	Category:Temples in Hanoi
66929543	File:Temple gate in Bát Tràng, Hanoi (2018) 02.jpg	Donald Trung	2018-03-01 13:50:17	taken	Category:Temples in Hanoi
66929544	File:Temple gate in Bát Tràng, Hanoi (2018) 04.jpg	Donald Trung	2018-03-01 13:41:58	taken	Category:Temples in Hanoi
77847567	File:Chiếc cổng cổ kính của ngôi nhà số 29 phố Lê Ngọc Hân (trước kia là phố Lữ Gia), quận Hai Bà Trưng, Hà Nội.jpg	I Love Triệu Đà	2019-04-07 11:39:08	taken	Category:Temples in Hanoi
77847787	File:Chiếc cổng cổ kính của ngôi nhà số 29 phố Lê Ngọc Hân (trước kia là phố Lữ Gia), quận Hai Bà Trưng, Hà Nội (02).jpg	I Love Triệu Đà	2019-04-07 11:38:39	taken	Category:Temples in Hanoi
88465605	File:Vietnam-2847114 1920.jpg	milanecek	2017-10-13	taken	Category:Temples in Hanoi
89173129	File:Tortue-temple-ngoc-son-hanoi.jpg	Alex 69200 vx	2014-04-30 08:56:34	taken	Category:Temples in Hanoi
95206144	File:Chính Điện Đền Phùng Hưng.jpg	vi:User:Doãn Hiệu	17 tháng 4 năm 2010.	taken	Category:Temples in Hanoi
96650822	File:ChuaMuiThuongTin.jpg	Doãn Hiệu (thảo luận)	27 tháng 12 năm 2015.	taken	Category:Temples in Hanoi
110026212	File:Random temple (26395822198).jpg	Mig Gilbert from Brighton	2018-01-27 15:21	taken	Category:Temples in Hanoi
113047873	File:Temple on Hanoi West Lake, 2003 summer.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047887	File:Temple on Hanoi West Lake, 2003 summer 3.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047899	File:Temple on Hanoi West Lake, 2003 summer 4.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047901	File:Temple on Hanoi West Lake, 2003 summer 5.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047904	File:Temple on Hanoi West Lake, 2003 summer 6.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047908	File:Temple on Hanoi West Lake, 2003 summer 7.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047911	File:Temple on Hanoi West Lake, 2003 summer 8.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047915	File:Temple on Hanoi West Lake, 2003 summer 9.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047920	File:Temple on Hanoi West Lake, 2003 summer 10.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047933	File:Temple on Hanoi West Lake, 2003 summer 11.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
113047936	File:Temple on Hanoi West Lake, 2003 summer 12.jpg	Syced	"27 July 2003 (according to <span lang=""e"	taken	Category:Temples in Hanoi
